,id,sg_uf,natureza_juridica_macro,setor,idade_empresa_anos,fl_rm,nm_segmento,de_saude_tributaria,nu_meses_rescencia,de_nivel_atividade,de_faixa_faturamento_estimado,vl_faturamento_estimado_aux
88,7ebcb0d844dbe8a2e6116e3a5c85b48a8191aa71fc08cff4ddadd30979519db5,RN,OUTROS,COMERCIO,0.8767123287671232,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,7.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
89,da8141d1522d78e80641fce7fd42b93f6301d6b954b65a04371e9d0bc602584a,MA,OUTROS,COMERCIO,3.93972602739726,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,24.0,MEDIA,"ATE R$ 81.000,00",50000.0
90,b1b6dc01125d8522a0aa4283470c908803b70927cb41ac9a838638820ef3373e,PI,OUTROS,COMERCIO,19.942465753424656,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
91,814fad17a28f2b68ee112f9c38c4584297acfeea2eda78a90a4aa59389e07f58,PI,OUTROS,COMERCIO,4.838356164383562,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
92,848419d907ddea9937f20bcd167f5701cb85b2be3a3a51ee9f97bbe20bc513b9,RO,OUTROS,COMERCIO,20.093150684931512,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
93,78a7196491ef0ba187d6ad4aa6c55b0bb0029ed9cc14ace26eda4812b0eafc13,AM,ENTIDADES EMPRESARIAIS,COMERCIO,2.9616438356164383,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,ALTA,"DE R$ 1.500.000,01 A R$ 4.800.000,00",4760078.5
94,29350cdab0e263cb6939d12a39e7b93b9eae880e70c4dcde249b92a5d8e632cf,MA,OUTROS,COMERCIO,11.613698630136984,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
95,d5749a6b6e948213a5504c3a58016623cc64f7a3f9898a68f0a4a934402d7c54,AM,ENTIDADES EMPRESARIAIS,COMERCIO,28.408219178082188,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,47.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
96,95098c4fb720069ff3cfece90c49a6d0a3b6bef5023f57ba0cee32b4b225e6fc,AM,ENTIDADES EMPRESARIAIS,COMERCIO,5.898630136986301,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,26.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
97,5255a068b9032d1493bf37e4eece07c880ba92e245b50b68a46661ec115db067,RN,OUTROS,COMERCIO,5.0,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
98,677179cd5f36a26e6e0be3fd643a5633697e516c42915c8cbf2169368242ff01,RN,OUTROS,COMERCIO,19.156164383561645,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,24.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
99,538e85e7d3f5403ab57ca451062072d8f53210f6d7d6696f2b09ff2558d694fd,MA,OUTROS,COMERCIO,24.257534246575347,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
100,7f77ee89cfb23a3b235febb461c111e750373a9f036aa8d5dcc6b6fdff5b5b9b,AC,OUTROS,COMERCIO,4.3780821917808215,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,50.0,ALTA,"ATE R$ 81.000,00",50000.0
101,2448d2c8cbf13906e658fcbc669b88be2e11648be80124adc14024fd725e2c1a,RO,ENTIDADES EMPRESARIAIS,COMERCIO,12.413698630136983,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,24.0,MEDIA,"DE R$ 360.000,01 A R$ 1.500.000,00",1298203.2
102,e4dd4bddc0d2856e8c52205c48da024a1016ce42e0390c73c3218905f31ba437,RN,OUTROS,COMERCIO,0.6465753424657534,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
103,1ac69a3fb58d7798e81fdbc1b07eb2cd64abe347b7334255194eb1229f8d48fc,MA,OUTROS,COMERCIO,4.358904109589041,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,50.0,MEDIA,"ATE R$ 81.000,00",50000.0
104,af1374817994ade74a15d55e35cb8f694a9e704b656e29eef395f2fd0cfaf707,RN,OUTROS,COMERCIO,3.156164383561644,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"ATE R$ 81.000,00",50000.0
105,ce152be28f415bfbf80d8ecdb200bd934b3090e64f2eb69aceaa132d1b78386d,RO,ENTIDADES EMPRESARIAIS,COMERCIO,4.673972602739727,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
106,6cabb5a0aa5a1c0f8605d8a4d8c1218cf9127602d2e017a2ca0ac3d381a67236,AM,ENTIDADES EMPRESARIAIS,COMERCIO,15.506849315068493,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
107,c1368c65b5cedc9395e88bfd18cf3713599b6a200ac0c1704d28690419fe460d,AC,OUTROS,COMERCIO,2.580821917808219,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,27.0,ALTA,"ATE R$ 81.000,00",50000.0
108,165be600a8ebd90e654a37bf4028a1ad40f343cf238caf834a713c315af01661,MA,OUTROS,COMERCIO,15.931506849315069,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
109,8416b76e3218b302a80eaf4b01c2cd5ee23b981bd735b228c67ea89571683123,AM,OUTROS,COMERCIO,11.789041095890413,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
110,54f98ff5b6794bf8d49f00dc3b692cbc0383b5ec8e69acb7bceb92b25ee8dc3a,MA,OUTROS,COMERCIO,8.241095890410959,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,25.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
111,4934c67f3af36ae8c9529488fe6e9535691731d002f1f54f9a920561373400c9,RO,OUTROS,COMERCIO,5.131506849315068,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"ATE R$ 81.000,00",50000.0
112,7cee8c5914de3fc4780869cd13b34223bc2ed0075de67724015559b516b527e3,RN,OUTROS,COMERCIO,2.7479452054794513,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,27.0,ALTA,"ATE R$ 81.000,00",50000.0
113,64db2e1f7859ce8c75eb315934930fdadfb2327069da08ecf246719fce015014,AM,OUTROS,COMERCIO,30.778082191780825,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
114,285adb974703640fe60532fb1bbf4ada385f675a65c00629aae21c75fafdef17,RO,OUTROS,INDUSTRIA,6.610958904109589,NAO,INDUSTRIAS DE TRANSFORMACAO,VERDE,25.0,MEDIA,"ATE R$ 81.000,00",50000.0
115,8ca4e4affb9888154068dac9a4d520b0e200e23e43bab77b52b0a6f08b7c2473,PI,OUTROS,COMERCIO,31.687671232876717,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
116,26168a69f1356dbb2de2eb8b600a845e13ee07807614d942ecb50adab80ae40c,AC,OUTROS,COMERCIO,1.523287671232877,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,9.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",741830.4
117,53522045075c0f516965f1d65e1db5cedb7c179471bfa69f1343608a3997eed8,RN,OUTROS,COMERCIO,4.073972602739726,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"ATE R$ 81.000,00",50000.0
118,4bef326f3b0f97df06c14b22515abeb329b86a34c2fc9a2d89db6d2baaa9ad3c,MA,ENTIDADES EMPRESARIAIS,COMERCIO,0.3150684931506849,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,MUITO BAIXA,SEM INFORMACAO,210000.0
119,2f505e18c200f48e3e358568c89a1d9d2067a54885777be41aac59d4de84daca,PI,OUTROS,COMERCIO,9.89041095890411,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
120,56350c41962cfc845300fe4058535eecadd5273f9ad5010f506cc11be287a276,PI,OUTROS,COMERCIO,4.0547945205479445,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
121,e41515b01fa5376e40a35ef6f96fa457444b0fec005f3c31508080cfec545e48,RN,OUTROS,COMERCIO,1.3945205479452054,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,9.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
122,60a79775c78290c612464e9819d82cfdc20983ec7392757d64d784d8a81c4d0e,AM,ENTIDADES EMPRESARIAIS,COMERCIO,9.287671232876713,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,24.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",927288.0
123,d02ca50913607dd2f6e3c514a42cb69179b3f0d9631f73ea3ac7dc071128f5ee,RO,OUTROS,COMERCIO,23.04383561643836,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,24.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",1483660.8
124,4f18ae9b1ac22584f4d779b1487a26089057536f72191a2bb7fa0d2d789b1c41,PI,OUTROS,COMERCIO,5.268493150684932,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,27.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
125,9efb64d9016489022eb06941a8a989c3382d21266a60f48fcef5d871d25e6d45,AM,OUTROS,INDUSTRIA,3.536986301369863,SIM,INDUSTRIAS DE TRANSFORMACAO,AMARELO,22.0,MEDIA,"ATE R$ 81.000,00",50000.0
126,72bd30d7a96f84904e493135bd4c0f9c31bc3944f5c35c54111f82ba021851b1,RN,OUTROS,COMERCIO,16.882191780821916,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
127,790c5fd499a073463497259d2ccb4ab40456bb7daf5f22a2c7242d130fa05b24,RN,OUTROS,COMERCIO,0.9561643835616438,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,8.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
128,0ec95a8306041a7efdfa274f378fe7e073a12ef54327b527fc37aab71279b225,RO,OUTROS,COMERCIO,3.4767123287671238,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,24.0,BAIXA,"ATE R$ 81.000,00",50000.0
129,5dfb478a5de80d0ec16009f7737321442a6a5484beb809208ebb36ab30858b53,PI,OUTROS,COMERCIO,8.720547945205482,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
130,d66dc4f0c072fc982135d83d7e93f47ccdbaec3ba12d76510b9398cac23e4246,PI,OUTROS,COMERCIO,25.920547945205477,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"ATE R$ 81.000,00",50000.0
131,1e268dd48c5677f0c49a885fdfd66a47bc737678964f5df2e363982567829c00,MA,OUTROS,INDUSTRIA,2.5205479452054798,SIM,INDUSTRIAS DE TRANSFORMACAO,VERDE,27.0,MEDIA,"ATE R$ 81.000,00",50000.0
132,87646a578580420c5d7d44e75ead153249af0d09fa809172543b4a18b974afbd,RN,OUTROS,COMERCIO,13.073972602739724,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
133,2be489bf8b056c634f8bfd2367d09608b4421e5911fc12b8be9dc3f0b5511eaa,MA,ENTIDADES EMPRESARIAIS,COMERCIO,3.7945205479452055,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
134,3e6acc1972e3a01e300a2da3ab6d40045757190ca3de97448dac68cc3d6ee3a5,MA,OUTROS,COMERCIO,7.380821917808219,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,26.0,MEDIA,"ATE R$ 81.000,00",50000.0
135,4a79769897cec9e8c6effbdda1739fa7c8bb749fac021332a7c25b25be4f0526,AM,OUTROS,COMERCIO,0.2,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,OUTRO,23.0,ALTA,SEM INFORMACAO,210000.0
136,f40aa07daceb4f3f18d3091819d88540b9032a11cb4696063bc9cdb7e35f79e0,AM,OUTROS,COMERCIO,29.002739726027396,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,48.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
137,984c02768b5da8f8fd0300e1dade95e4b0371e5f30c6a53438e5a9c3e0de3d6e,MA,OUTROS,COMERCIO,0.6273972602739726,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
138,0c7fc91f2a93428c54775ca70662b2727d1af510e4e43b61f221504bb5aaa271,AM,OUTROS,SERVIÇO,18.882191780821923,SIM,INDUSTRIAS DE TRANSFORMACAO,VERDE,48.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",566676.0
139,8c2b10f81073927410b5e86f81090df3aebfcbe159cb24cf2ee026e411e11330,RN,OUTROS,INDUSTRIA,2.1424657534246574,SIM,INDUSTRIAS DE TRANSFORMACAO,VERDE,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
140,bee92f7d793051acada2100e920a7b77b97acb38340de457a013a624a6555bfa,AC,OUTROS,SERVIÇO,7.638356164383563,NAO,INDUSTRIAS DE TRANSFORMACAO,AZUL,25.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
141,3c3adb06c84a339ab046c24b5cd4584c0416f36b2026c3c86a2f3ab1e65a7287,AM,ENTIDADES EMPRESARIAIS,COMERCIO,31.660273972602734,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,25.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
142,a637b146cfbd16f78c61f9b65f2f00b63532facb190fde46560050a791d7ee47,RN,OUTROS,INDUSTRIA,7.893150684931506,SIM,INDUSTRIAS DE TRANSFORMACAO,AMARELO,24.0,ALTA,"ATE R$ 81.000,00",50000.0
143,289a386a33a42c38715da94be8e1571f2e7ae18d1ad01341d94a325b9dfaf0e0,RO,ENTIDADES EMPRESARIAIS,COMERCIO,16.542465753424658,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,21.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
144,75c019b2aba766ed49de422f27de8eff06ad782bc25eb683088bac7428ee7396,AM,OUTROS,COMERCIO,10.597260273972603,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",82425.6
145,ff633fd9711d44def1878bf872343c4c32ca97a3e2c290ab7214d5e6a99cab26,MA,OUTROS,COMERCIO,4.635616438356164,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,50.0,MEDIA,"ATE R$ 81.000,00",50000.0
146,7e4e65d124b2f0ca272eb7c667be57cf3bb409c42438787bd428b58fd72b4791,RN,ENTIDADES EMPRESARIAIS,COMERCIO,28.14794520547945,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",370915.2
147,99a379142cd0e64ddf16b3cd13ebddbfda84fdfad2ad72cc42115bf8be7e08fe,MA,OUTROS,COMERCIO,22.136986301369863,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,48.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
148,b861a99b52393c55972ffb0acdb86997d3f52a4b8f8dd45bcac211c52c47ffc2,PI,OUTROS,COMERCIO,2.010958904109589,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,21.0,MEDIA,"ATE R$ 81.000,00",50000.0
149,e3b61a6e61d8c9e7c439705767af3dabb44719dc604489a84849be1f34fe5f4c,PI,OUTROS,COMERCIO,27.55342465753425,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
150,484fb1a4ec91cf4287c288d9b69faca59a0e949f7b89b255e411597c871ff4ee,MA,OUTROS,COMERCIO,7.3342465753424655,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,26.0,BAIXA,"ATE R$ 81.000,00",50000.0
151,8003c2a37808fddfeb66683179009561eed5f3bf233bc295bc3e91d64d58bd43,RN,OUTROS,COMERCIO,15.893150684931507,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,21.0,ALTA,"DE R$ 1.500.000,01 A R$ 4.800.000,00",2163672.0
152,1c888d3335e500b8441915aed107ac68fbd05da1b6ede30a6a0f9e69533e1f51,AC,ENTIDADES EMPRESARIAIS,COMERCIO,9.673972602739726,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,ALTA,"DE R$ 1.500.000,01 A R$ 4.800.000,00",2410948.8
153,81332baffaefe775e8811c2f395953b78defaaedbf89b8fbcb7d72dd8d331950,MA,OUTROS,COMERCIO,5.742465753424658,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,25.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
154,a00774998727b8bf2e3cf8ae047315b20b88f5e73ed7df383a2cf6edb7f72a8d,RN,ENTIDADES EMPRESARIAIS,COMERCIO,9.161643835616438,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,48.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
155,23be3d5e72271bf16f51c448c5e9b1287e2fa19818221ba02f858b455ecb01d6,RO,ENTIDADES EMPRESARIAIS,COMERCIO,16.523287671232875,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
156,ff94dca46aa53e42898307c53a702f357bb19cedb4b662aff5e1678f015d6637,AC,OUTROS,COMERCIO,5.701369863013697,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,26.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
157,782c534bce254f73d7309c9a8e802c5ae1d05afad600199949076325c7e2526e,MA,ENTIDADES EMPRESARIAIS,COMERCIO,9.734246575342468,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,24.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
158,c83d10e56fc8674a355efaeddf94abfa16ab5a5eca8cfe8d0c7cdf252cf6b2f9,AM,OUTROS,COMERCIO,2.1534246575342464,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
159,1801328c6f2d8c82ea1f96da49b224070cc48736e4e5c5f2cfa4ab25b769e508,MA,OUTROS,COMERCIO,5.109589041095892,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,BAIXA,"ATE R$ 81.000,00",50000.0
160,7b7eecb09669dd33f6fc427d0456eddfd9406b0f5119ff44b597680efd76bf75,RN,OUTROS,COMERCIO,5.950684931506848,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,25.0,ALTA,"ATE R$ 81.000,00",50000.0
161,efcb9b40aaca9f00eac75d9bff621e171c98048d6f038b3e0550c1a78e59609b,RN,ENTIDADES EMPRESARIAIS,COMERCIO,6.441095890410958,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
162,a450a3cdacf9b9c26f1edd55535e3a87d9449c09ee3d57f790d5cc381b12c1ef,RN,OUTROS,COMERCIO,12.73972602739726,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
163,0cee5a697ab6cf68db696ae61a6bfde5be575267b6a0cfbf89ecaef4b52b92ef,RO,ENTIDADES EMPRESARIAIS,COMERCIO,24.945205479452056,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,ALTA,"DE R$ 1.500.000,01 A R$ 4.800.000,00",1792756.8
164,59b91f09b7decd56a9a7cbb68fa14bbcf643b125de66c0fb48d24a72ef8a1644,AM,OUTROS,COMERCIO,26.610958904109587,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,24.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
165,266aec4e5daa61ae38cab6854b10a03e163a90301f83220fb2a00846bd45dbf6,MA,OUTROS,COMERCIO,3.3506849315068483,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,BAIXA,"ATE R$ 81.000,00",50000.0
166,05e15e6d676f6353b7ffda0b1e814e474f5fb277f3bdd093083ee0f02bac7f6a,AM,OUTROS,COMERCIO,1.9780821917808218,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,21.0,ALTA,"ATE R$ 81.000,00",50000.0
167,32a26c8394fa0c08967b5e1c2696cb4fd7452b0762ed94718813befb33d2ef01,PI,ENTIDADES EMPRESARIAIS,COMERCIO,12.33972602739726,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
168,8c0fce7b03c0171610d96b553fcb9dba1563860d56ee4925da9ea99355ce708f,RN,OUTROS,COMERCIO,3.936986301369863,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,24.0,MEDIA,"ATE R$ 81.000,00",50000.0
169,1ad13e5b6b45e17a708ec111ebe89b7967082735b07e88eafc18b9cfe8b0871b,AM,ENTIDADES EMPRESARIAIS,COMERCIO,31.31232876712329,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"DE R$ 1.500.000,01 A R$ 4.800.000,00",2410948.8
170,68c9f6d7b82c2d73e7d532f9573abec3e5efd24d47937abc85a0ba95c50b4afa,RN,OUTROS,COMERCIO,29.54520547945205,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,48.0,MEDIA,"ATE R$ 81.000,00",61819.2
171,950867d5aa9a5a82a5eaec4e939c84543b8ea3d3b41fc66ddf5163db2331b301,PI,OUTROS,SERVIÇO,4.408219178082192,NAO,INDUSTRIAS DE TRANSFORMACAO,AZUL,50.0,MEDIA,"ATE R$ 81.000,00",50000.0
172,8f67be844ae395146a9185003d80acd6b0d4d7fab90a92b5baf82849a5523c97,MA,ENTIDADES EMPRESARIAIS,COMERCIO,5.126027397260274,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"DE R$ 360.000,01 A R$ 1.500.000,00",930000.0
173,f6464ca3623913eaee1186acc183e965fa0553bf63630002a62ef1a1bf69e43d,PI,ENTIDADES EMPRESARIAIS,SERVIÇO,5.079452054794522,NAO,INDUSTRIAS DE TRANSFORMACAO,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
174,92690f33eb292e109ee34eb34b909910107edebc11e9ed4ab3218f5686f2cc09,MA,OUTROS,COMERCIO,0.4904109589041096,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
175,f9e9c3771cc847e29f9762e0c9bc812ab17a3a9a83786f8df22c3d927a809dbd,PI,OUTROS,INDUSTRIA,3.0575342465753423,NAO,INDUSTRIAS DE TRANSFORMACAO,VERDE,27.0,MEDIA,"ATE R$ 81.000,00",50000.0
